,Text,Label
1215,gök gürlüyor ve ben evde tek başımayım bu benim için korku filmi gerilim 9.9,korku
1216,İstanbul bugün Mordor'a benziyor. Evim de 12. kat olunca korku filmi gibi bir gün resmen.,korku
1217,birazdan İstanbul'da kıyamet kopacak bu nasıl bir havadır korku filmi gibi,korku
1218,Rüya değil bu bildiğin korku filmi mk,korku
1219,şimdi korku dolu rüyanın ardından iyi bir korku filmi güzel gider değil mi,korku
1220,"Evdekilerden biri kalkıp tuvalete gitti şu an. Korku filmi gibi, ALLAH YARDIM ET ",korku
1221,"Sabah 7.15 den bu saate kadar geçen zamanım kâbus gibiydi, en iyisi ben bi uyuyum kalkıyım geçer belki",korku
1222,Çok fena fırtına geliyor kaçışın çabuk. Fotoda tam çıkmadı kabus gibi. ,korku
1223,O kadar çok kabus gördüm ki bilinçaltım pert galiba,korku
1224,Dün gece bi kabus gördüm ince dilim peynirli pizzamı biriyle paylaşıyordum,korku
1225,Kabus gördüm başakşehir bize 5 tane atıyordu neyse ki çok uzun sürmedi uyandım. ,korku
1226,uzun zamandır aynı bu tipte kabus görmüyordum ve hiç özlememişim,korku
1227,Rüyamda aşırı büyük deprem oluyordu. Yol kenarındayken yakalanıyordum ve kocaman kocaman binaların yıkıldığını görüyordum. Kabus ,korku
1228,1 haftadır her gün kabus görüyorum yeter Allah'ım ne istiyorsun benden,korku
1229,Kötü rüya.. kabus.. hem de güzel başlayan..,korku
1230,Gördüğüm kabus yüzünden hala kendime gelemedim,korku
1231,Kabus demek gördüklerimin yanında hafif kalırdı.Aylarca etkisinden kurtulamayacağım,korku
1232,Bir depo benzine 1000? veriyordum. Arabaya geçip ağladım. Kabus görmüşüm bildiğin ,korku
1233,Türkçe YouTube'un karanlık köşeleri çok korkunç ya. İnsanlar Ortaçağ'da falan yaşıyolar.,korku
1234,Rüyada annemin öldüğünü görünce yanına gidip mıncıra mıncıra seviyorum. Çok korkunç. Ya gerçek olsa !!,korku
1235,Türkiye'de çocuk olmanın bedeli korkunç... Bebek ölüm hızı binde 12... 2016'da zorla... ,korku
1236,44 mürettebatı bulunan Arjantin denizaltısından 4 gündür haber alınamıyormuş. Öldülerse korkunç bir ölüm bu.,korku
1237,Sayenizde öğrendik; zehirli olmasa da görüntüsü ürkütücü... ,korku
1238,Hayaller hep ürkütücü oldu.. ne zaman neyin güzel olacağını hayal etsem hep olduğundan daha kötüsü oldu... ,korku
1239,ilk defa hesabı gizledim hesap kapanır diye endişelendim ,korku
1240,ya şu flash tv deki haber sunan adam ne ürkütücü haber sunuyor ya,korku
1241,"Haber kanalı ilginç, haberin yeri ilginç, haber ürkütücü. ",korku
1242,Uçaktan inince herkesin önüne geçmek gibi bir hata yaptım arkamda 100 kişi var yanlış yöne gideceğim diye ödüm koptu,korku
1243,Şefika ödüm koptu bi irkilmeden giremedim şu odaya ,korku
1244,O nasıl rüzgardı ödüm koptu,korku
1245,Şarjım 1 di ekran kapanınca telefon kapandı sandım ödüm koptu,korku
1246,Hiçbir zaman gitmeyen wifi noldu ay geldi yazarken ödüm koptu Allah'ım ay bayılacaktım,korku
1247,Hesap sınırlandırıldı askıya alındı diye ödüm koptu sabit tvitime yazık olurdu,korku
1248,kan sırasında beklerken tekerlekli sandalyedeki yaşlı teyze öyle bir uyumuş ki öldü sandım ödüm koptu,korku
1249,Annemin kahvaltı hazırlamayı unutmuşsun demesiyle irkildim.,korku
1250,Akşam yemeğini yemeyip filtre kahve içmiştim. Rengim atmış kendimi görünce irkildim :/,korku
1251,"Ders çalışırken yan apartmandan bir ölüm haberiyle irkildim, Azrail bu kadar yakınımıza geliyorken bu neyin kibri, tavrı? ",korku
1252,Şu an bile irkildim bu film hayatımı kaydırdı bilimkurguya düşman etti ,korku
1253,Bence survivor gönüllülerinden en güçlü bu olucak korktum,korku
1254,İzmir'de facia; 2 kardeş ölü bulundu ,korku
1255,Gemileri yakmaya meyilliyim diye vapura binmeye korktum.,korku
1256,Mısır'daki olayda ölü sayısı 331'i geçmiş. Kendilerini dinin sahibi gören hasta ruhluların yarattığı facia.!',korku
1257,Türkmen kentinde büyük facia: 20 ölü 100 yaralı ,korku
1258,Bursa'dan facia haberi! Fabrikada patlama!... Ölü ve yaralılar var,korku
1259,Düğün dönüşü facia: 3 ölü 17 yaralı,korku
1260,"ABD, hala yasal olan bireysel silahlanma ve yine facia bu kez Texas'ta bir kilise, onlarca ölü, toplum olarak ödenen bedel.",korku
1261,Dünyanın en saçma rüyasını gördüm ama çok korkunçtu,korku
1262,2012 yılında Mısır'da Al Ahly maçından sonra 75 ölü ve 1000'den fazla yaralının olduğu büyük bir facia yaşanmıştı. Lig iptal edilmişti.,korku
1263,Ralli şampiyonasında facia! FIA helikopteri düştü: Ölü ve yaralılar var... ,korku
1264,Sen kork o zaman ben ölürsem hayalet olarak gelirim,korku
1265,"Hem askerinden kork, hem askerini ziyaret et",korku
1266,"Kutsal ruh dedim, Ayler, kutsal hayalet demişim gibi korkma; kork saksofonun elinde patlamasından",korku
1267,Ölüden değil diriden kork diyorsun da hayalet görsen korkmayacaksın sanki.,korku
1268,Avrupa'da bir hayalet dolaşıyor... kork ey çürük köhnemiş düzen!!,korku
1269,"Hayaletiz hayalet , bir hayal et bir düşün kork",korku
1270,Sen git o kadar hayalet avla sonra bir palyaçodan kork oluyor mu lan,korku
1271,teyzemin evi hayalet ev gibi arkadaş ürktüm,korku
1272,adam cama yazmış kocaman 'hayalet sütyen gelmistir' ürktüm :),korku
1273,"Hasta olunca çocuklaştığımdan mı, ilaçların etkisinden mi bilmem ama balkonda uçuşan çarşafları hayalet sanıp ürktüm az önce",korku
1274,Rüya mı gördüm kabus mu karar veremedim ama etkisinden çıkamıyorum ,korku
1275,Rüya gibi gibiydi. Sonra kabus oldu. Uyanmam lazım.,korku
1276,Rüyamda ders çalışmak zorundaydım. Rüya değil kabus adeta.,korku
1277,"Kabusta rüya da aynı, ikiside geçiyor ömür gibi vakit gibi.",korku
1278,Kırk yılda bir rüya görürüm o da kabus gibi bir rüya gördüm ya,korku
1279,Ankara’da büyük patlama sesini duyan var mı? Çok ürktüm,korku
1280,Gerçi onlarda ayrı manyak şimdi araştırınca ürktüm biraz,korku
1281,Kasırgadan değil adamın bağırmasından ürktüm,korku
1282,Ay ben bunu izledim ve çok mantıklı geldi bana ama ürktüm,korku
1283,"Yusuf çok sinirlendi, o bakış neydi öyle ürktüm.",korku
1284,"Deprem mi gök gürültüsü mü bu karar veremedim, ürktüm",korku
1285,Rezil bir rüya gördüm ve bugün 19u. Biraz ürktüm...,korku
1286,"Kuran çarpsın rüyamda ne gördüysem hepsi tıkır tıkır önüme geliyor bugün, ürktüm",korku
1287,Bir sürü kabus gördüm bilinçaltımı kınıyorum,korku
1288,Birkaç patlama gibi bahsedilmiş endişelendim ben de.,korku
1289,"Gözlerini neden öyle yapıyorsun, korkuyorum",korku
1290,Telefonla uğraşırken bir anda irkildim o nasıl bana bak demek ya,korku
1291,Rüyamda o üçlüyü bir arada görmek rüya değil de kabus gibiydi..,korku
1292,Böyle rüya mı olur kabus gibiydi resmen,korku
1293,Canavarlı korkunçlu kâbus gördüm. Bilinçaltım tbt yapıyor.,korku
1294,Gece sabaha kadar 50 tane kabus gördüm nasıl bir pazar sabahısın?,korku
1295,Ekrana bakarken burnumu farkedip soyağacıma gore karadenizli çıkarım diye çok korktum,korku
1296,Acaba bakmasam mı ben bi korktum sanki,korku
1297,Ay Onur beey sizi o kadar iyi anlıyorum ki benim de düdüklü tencere fobim var,korku
1298,Kendi evimden başka yere sıçamıyorum fobim var,korku
1299,"Gene geldi, gene irkildim",korku
1300,Forma numarasını görünce istemsizce irkildim,korku
1301,"Yağmurun altında yürürken listeden Sam Smith denk geldi, iliklerime kadar irkildim",korku
1302,Eve gelince uyurum diye hayal kurarken “tuğba yemek yap” sesiyle irkildim,korku
1303,"Fener Rum Patrikhanesindeyim arkadan gelen hırıltıyla irkildim, amca uyuyor",korku
1304,"Google mapste dolaşırken ""şşşt sınıııııf"" sesiyle irkildim",korku
1305,Ve annemin “hank” geliyor demesiyle irkildim ve kendime geldim,korku
1306,Bozulduğu zaman insandan daha korkunç bir yaratık yoktur.,korku
1307,Harbiden beklemek en korkunç haliymiş yaşamanın!,korku
1308,Ruhun ayartması korkunç bir şeydir.,korku
1309,Ne yani böylesi korkunç bir dünyanın bir de cehennemi mi var?,korku
1310,İnsanlar rahat bir şekilde yalan söyleyebiliyor ve anlayamıyoruz çok korkunç bu,korku
1311,Yere çakılana kadar düşüşünü uçuş sanmak ne korkunç bir imtihan.,korku
1312,Villada korkunç cinayet... 3 gün sonra itiraf etti ,korku
1313,Hayatımın ilk travması çok küçükken evde tek başıma korku filmi izlememdi,korku
1314,Evde tekim cin min korktum bir an ,korku
1315,Seni kaybetmekten o kadar korktum ki kaybettim,korku
1316,Ben merak edip onlar için endişelendim ama kurcaladım sandılar ve gittiler.,korku
1317,"Tanımıyor olsam bile çok endiselendim, başım döndü ama başardı, yapmadı",korku
1318,Her gün sağ koltukta snep atan kız bugün atmadı çok endişelendim şu an,korku
1319,Belki ben çok endişelendim diye öyle düşünüyorumdur,korku
1320,Yine pasaport kaybetme gibi bir olay mı oldu acaba çok endişelendim,korku
1321,Çok endişelendim. Bügün zam yapılmadı. Acaba hükümetin başına bir şey mi geldi?,korku
1322,Lütfen arkadaşlar imkanı olan ulaşsın çok endişelendim ben de,korku
1323,Ya çok endişelendim ve ne yapacağımı bilmiyorum ,korku
1324,"Depremi hissetmediğim halde hissedenler için çok endişelendim, Allah daha büyüğünden korusun",korku
1325,Başınıza bir hal geldi diye çok endişelendim.,korku
1326,Fransa karıştı dayan Fransa çok endişelendim çok...,korku
1327,Ankara Valiliği: Patlayan bombaydı! Bombacı öldü,korku
1328,Halep’te hava saldırısı: 10 ölü,korku
1329,Kanada'da helikopter düştü: 3 ölü ,korku
1330,"Tekirdağ’da trafik kazası : 1 ölü, 3 yaralı ",korku
1331,Yakında patlayacağım ama volkanik bir patlama olmasından korkuyorum!,korku
1332,"O değilde biz bu Bayerni bu oyun mantığıyla mı yenmeyi planlıyoruz çok endişe verici, tüylerim diken diken oldu",korku
1333,Dün Ankara’daki patlama terör saldırısıydı. Saldırının faili bir YPGli bu sabah operasyonla ölü ele geçirildi.,korku
1334,hoşgeldiniz demediğim misafirle göz göze geldim ürkütücü dakikalar,korku
1335,Mabelin klibindeki kız çarpılmış mı mk ödüm koptu,korku
1336,Dün başkasını senin yerine koyucam diye ödüm koptu,korku
1337,Odamda tek başımaydım bir anda elektrikler gitti ödüm koptu,korku
1338,Samuru ödüm koptu böbreklerimi bıraktım resmen,korku
1339,O ne sesti ya ödüm koptu Allahtan kimseye bişey olmamış,korku
1340,"Dün neydi öyle ya, cavs kaybedecek diye ödüm koptu.",korku
1341,Semtin havada uçan kuşu bile manyak gece gece ödüm koptu ya,korku
1342,Sensizlikten ödüm koptu bir daha yapma,korku
1343,O nasıl bir fondoten sürmektir kadın ödüm koptu,korku
1344,Özel hayatıma burnunu sokan insanlara karşı fobim var,korku
1345,Kel fobim var uzak dur,korku
1346,Kapalı alanda duramama fobim var çünkü sigara içiyorum,korku
1347,Metroya biniyorum Allah'ım çok korkunç neden toplu taşıma fobim var ki,korku
1348,Kız şıllık bir sana bir de siyah kedilere fobim var uzak dur benden,korku
1349,Karanlık fobim var benim nasıl uyuyayım,korku
1350,Bacım senin götün yere yakın ben senden korkuyorum,korku
1351,Haberi açmaya korkuyorum acaba yine ne saçmaladınız,korku
1352,Yanlışlıkla ezhel şarkısı ezberliyiyeceğim diye o kadar çok korkuyorum ki ..,korku
1353,Artık korkuyorum çok özel ve değerli olduğunu düşündüklerimin aslında içinin pof çıkmasından..,korku
1354,"Yüzüme vuruyor arada fırtınası, korkuyorum ne var",korku
1355,Giderek bambaşka birine dönüşmekten korkuyorum...,korku
1356,Bir tek zeki insanlardan korkuyorum vallahi,korku
1357,Evlenmeyi düşünüyorum da aklım evlenemediklerimde kalır diye korkuyorum,korku
1358,Fi neden bu kadar psikopatlaştın korkuyorum,korku
1359,"Korkuyorum, bir gün etrafıma ördüğüm duvarların altında kalacağım diye",korku
1360,Yaklaşık bir saat önce yine AR2673 güneş lekesinde patlama oldu. Gelen görüntüler ürkütücü,korku
1361,Fransa'da nükleer santraldeki patlama nükleer alanda değil makine dairesinde meydana geldi. Düşüncesi bile ürkütücü.,korku
1362,Patlama olunca bina yakıp yıkmak terör kadar ürkütücü. ,korku
1363,"Hemen dibimde patlama oldu ve asıl ürkütücü olan, uzakta da olsa korkulacak şey dibimde olunca bile sıradan gelmeye başladı.",korku
1364,"Görüntüler ürkütücü, umarız hayati tehlike yoktur.",korku
1365,2 dakika kadar elektrik gitti. baya endişelendim,korku
1366,Yine patlama ve yine yanıbaşımda.. Sesi bile ürkütücü..,korku
1367,Dilerim can kaybı yoktur. Maç çıkışı yaşanan bu patlama ürkütücü. Büyük geçmiş olsun.,korku
1368,Etiler'de herkes camlara çık. Peş peşe iki patlama sesi duyuldu. Umarım ürkütücü bir durum yoktur.,korku
1369,"en son bu uyarılardan sonra patlama olmuştu, gerçekten ürkütücü ",korku
1370,Patlama çok büyük... ürkütücü rakamlar var. Allah korusun Yarabbi :(,korku
1371,Üsküdardan duylan patlama ardından yakın geçen uçağın çıkardığı sesler ürkütücü,korku
1372,Jetler İstanbulda alçaktan uçup ses duvarını aşarak patlama sesi yaratıyorlar. Fazlasıyla ürkütücü,korku
1373,"Ürkütücü bir sesti, yakınlarımda bir patlama sanki, Allah'ım sen esirge",korku
1374,Top patlama sesi ne kadar ürkütücü ya ;(,korku
1375,Bunca patlama ve kan revanın ardından böylesi bir yağmurun İstanbul'u yıkaması çok ürkütücü değil mi? Yeryüzü hiç durma ölüyor ve diriliyor.,korku
1376,Ben bugün oturdum 'ya ben kötü biriysem' diye endişelendim.,korku
1377,Final'i okuyunca bi irkildim 2 hafta kaldı,korku
1378,whatsap konusmalarindan ss aldığında bildirim filan gittiğini düşünsene.. ben bir irkildim.,korku
1379,Sizinle aynı havayı almaktan... Gerçekten irkildim.,korku
1380,arka fonda çalan dilara şarkısıyla irkildim ,korku
1381,"Allah kahretmesin 3. Fotoğrafı açtığımda irkildim, hazırlıksız yakalandım resmen.",korku
1382,Yanlışlıkla ön kamera açıldı irkildim amk ,korku
1383,hoca peltek bu kez derken buket anladım irkildim kadın adımı bile bilmiyor,korku
1384,"Teksasta yaşıyormuşum da haberim yokmuş, 5 el silah sesiyle irkildim",korku
1385,Bir kaç haftadır boş vakitlerimi evde uyuyarak geçirdiğimi defaatle fark edip irkildim.,korku
1386,Az önce kendi gölgemden irkildim kim daha korkak tartışmayalım istersen.,korku
1387,"Yine bir sürü kabus gördüm, nasıl olucak bu, psikiyatra mı gitsem ne etsem acaba..",korku
1388,Bu nasıl bir kabus ya uyanınca başlıyor,korku
1389,"Kabus gibisin , rüyalarıma girmeye başladın.",korku
1390,millet uyurken kabus görür benimki uyanınca başlıyor,korku
1391,gece robot olduğuma dair bi kabus gördüm o kadar korktum ki annemin yanına gittim onla uyudum,korku
1392,Çok kötü bir kabus gördüm çok korktum,korku
1393,Böyle bir kabus olamaz highlighter im düşüp kırılıyordu paramparçaydı ne korktum ya,korku
1394,4 saat uyudum. Hollywoodun filmleri kıskandıracak bir kabus gördüm. Biraz korktum yani.,korku
1395,"Çok kötü bir kabus gördüm, çok korktum. Senden tek isteğim kendine dikkat et olur mu abim?",korku
1396,Bir an ödüm koptu 10 sene sonra kendimi ağaçkakan gibi göreceğim diye. Çok şükür 22 değilmiş ,korku
1397,Gece gece ödüm koptu karanlıkta birden çıktı böyle ay kalbim ,korku
1398,Yukarı kattakiler ne bok yiyor acaba ödüm koptu ya sesten ,korku
1399,Az önce fırın patladı iyi ki ödüm patlamadı çünkü ölebilirdim .,korku
1400,Yan binanın bahçesinde torpil patlattılar ödüm koptu,korku
1401,Az kalsın annem dövmemi görüyordu ödüm koptu kolumu nasıl çektiğimi anlamadım amk,korku
1402,Gece gece instada niye şarkı paylaşıyorsunuz amk sesini sonda unutmuşum telefonun ödüm koptu,korku
1403,Oha ödüm koptu o nasıl şiddetli gök gürlemesiysi o öyle,korku
1404,Telefonu bir açtım ayvalık belediye başkanı yardımcısı çıktı ödüm koptu.,korku
1405,Kedi yavrulamış ödüm koptu amk ama çok tatlılar,korku
1406,Sensizlikten ödüm koptu bir daha yapmam uslu dururum,korku
1407,hava soğuk diye çamaşırları evin içine astık. ödüm koptu pelerinli bir şey geziyor evde sandım bornozmuş,korku
1408,Ve insanların arasında yalnız olmaktan daha korkunç bir şey yoktur.,korku
1409,0.21 saniyede çok ciddi ve bu korkunç değil mi,korku
1410,Hayatımda gördüğüm en korkunç şeylerden biri bu robot ailesi ,korku
1411,erkekte korkunç birşey olan kısa paça pantolonları bir de dizden yırtık hale getirdiler korkunç ötesi ya,korku
1412,"Ne yani, böylesine korkunç bir dünyanın birde cehennemi mi var?",korku
1413,Çamura saplanan mandanın korkunç ölümü,korku
1414,Otobüs tekerleği fobim var bugün fark ettim çok ilginç değil mi,korku
1415,alan fobim var açık alanda da kapalı alanda da duramıyorum,korku
1416,Tahtaya çıkıp sunum yapmak gibi bi fobim var ve bugün sunumum var... .,korku
